,name,price,review_cnt,link
347,무안 유기농 꿀고구마 3kg 베니하루카,"13,900원","1,491",https://cr.shopping.naver.com/adcr.nhn?x=rV8GVSuhSsYdts4u9l4Mrf%2F%2F%2Fw%3D%3DsZM3%2FoEKuY%2B4kP%2BHjO4rlHGsUjquKqjX9CuTTEwn1epjrmbZKMw7CgD%2FASNNyGHGfSv4HzDQW9PCB5DFjtuHSioMUl17HvoI3oiy07dwpg3FyACyrGDhJrxVFGpBj26BIskGeTDdWfNLfgWz74P5r9sVIhUTYq2J1wF4XcKD2AOWkOA3ZateG%2FY8eKxwX1E0NK5ZLJALxp643bWHUsF0uKtCZnOsN%2BPpvk%2BYBjNPfgQLDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDqo2bqrNkt2rBaQPDE9%2FBQO67kp4miYofV%2FFqGLRdO97wJjoIw4cB9IIbrIIjBmPNcn95MItUmjmrjdZ4HtnT2T7N81WjUpxJVJrN5mDsz4BphITv%2FIqmO7KT2lM9JvchIlUzIRHwJdbEunLo32GNAAPk%2Brdabbgm5wYj2t38XpXWm4TaBTztz6lZy3sTDzes8Jmp936BpTpoxlvx7tmgp4WtQf9qWmf8b7DB6wscogy1fnmOH10n1bpmcUXfwGj1pYDpadcqrZ99Ws9%2Beb51OjZJG6emi9Zk9YDLaiV4B9vHb1NmOoRBMBsXNQGXzjfbC%2BFUQB%2FrDAzm2q1KHRsHkfE%3D&nvMid=82285033353&catId=50002214
348,해남 세척 황토 꿀고구마 베니하루카 3kg 5kg 10kg,"8,900원","1,488",https://cr.shopping.naver.com/adcr.nhn?x=9PI%2FoIw%2BPbUxeDqi0u778v%2F%2F%2Fw%3D%3Ds1SvUZAezJMAV8W2tf%2F4A0%2F7PewCTYAODvsNKx43c0TmL00Wmf%2Bc%2FkOFzXHXxNt3OB3OP2wpt1qVY%2BGp1tZUS8dfMm0Gl%2BCIiNrhGlyye8H7gIvdBMTmXHLKo%2BImkpjUsCV3%2B%2BQcREyk%2FUz9gWoGgk0S%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOa3SlQav19NOzCnNwV09FipdspwlQK6K894hEccU8rrpD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKdMZiNAlbXwlxS3L3J6RXgE%2B1dw65qaPcitGMqtkfsRYV36ogsAbT2GMBHUreotiQJtrden6UFOovCfQM7%2F3pYHI1VeKS16RWId9F%2FUVUZx11Jdsd7S7lT0iHhE4619BYkamfPwiMIygIxKgr5v0UNBpJPrFOPKdpMFZQtvLO5St6q5gZ3GoKWdcBPrYfp6QWL27OHhqWzqDbJ2QDeWAm%2BL9FnGygYLqWWrlMVh8Y9CC1sbJi4v7QD2Pb5WeG%2Bbq0%2BxkUaVOg8yG4mJi6phHh5MCH02DdBiumYXbTfeXYfkZYXgNTJhg3hQNPKyKU2ia129TZjqEQTAbFzUBl8432wvhVEAf6wwM5tqtSh0bB5Hx&nvMid=83500665322&catId=50002214
349,"2022년 갓 수확한 지현농산 꿀고구마 5kg 특상, 진품 해남 고구마","17,190원","1,479",https://cr.shopping.naver.com/adcr.nhn?x=hKuzKsuNyXBSaWQDbH2fIP%2F%2F%2Fw%3D%3DsX%2FbKV2GOdfU5ys8EABlrlGCOEDXGIajS%2BgjUqgXHefmL00Wmf%2Bc%2FkOFzXHXxNt3OEoKCS%2BzMIFu7YdRrsP%2FvldfMm0Gl%2BCIiNrhGlyye8H7gIvdBMTmXHLKo%2BImkpjUsCV3%2B%2BQcREyk%2FUz9gWoGgkz9rXyqENDUD8omnd%2BAEOitqNZuGiYkpsV%2F1UFv2sMKhaJiqwNypB%2F913AwhrL5vox4sy7CODCussFBjjiUnLdT84irqoupb5cHtoCFQH9lAJV03cukp%2F9sq6JmLvPVclNp9MTsv2%2FyyLOo%2BwNO%2B5OdcOikUyB2M%2BHHfUsOG1Yldx72P1MzfeDsyK%2BcBtz34gJfAmtGYRkkgAEP7ijz8a00I332dEOXgdU3acb28pumQMRpjrcG%2FChqobWiRwTMfGyRMlhEui5%2FEaW8E79E0w29OUsz44rYkbLqv%2FxaoUY9z745YizHVV5UZNPltEY%2FIPrhVkHM3%2BrOeLtFvUQt21MsQPCfBEL%2Bl1tX5EVSyTDp41EmKJMfbSZTEGX1BPiOiaB8GBZBzFvjLFcA7b455Fex0fSDbPWacYjnpFef5GzFxNo6DYxDWzeiGY8pgXIkFxAKkFp0JQ%2B2WEEBSXppA1zgKVFyV%2B8%2FPzFiAdEJlGgpdhWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82604647317&catId=50002214
350,"2022년 갓 수확한 지현농산 꿀고구마 5kg 특상, 진품 해남 고구마","17,190원","1,479",https://cr.shopping.naver.com/adcr.nhn?x=iKWlvQLy8KYEpRfwcLjS%2BP%2F%2F%2Fw%3D%3Dski9z2aAwQTn4NIS%2Bh%2FLjoDA%2B6bMVjdNzKfGFbHUcHoaL00Wmf%2Bc%2FkOFzXHXxNt3OawSokaOtLhZkeZWa%2FhDQRNfMm0Gl%2BCIiNrhGlyye8H7gIvdBMTmXHLKo%2BImkpjUsCV3%2B%2BQcREyk%2FUz9gWoGgk0S%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOvG8Jb6mjtW%2Fi4CIfQ3mrPJdspwlQK6K894hEccU8rrpD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKW4JxbS4ABMGyIRfYcPTGXRS0krHXX2bvD2KYBbCZcegMVMhB95kr9tqBhrcVhp3r%2Ba678T1UN35w7pHpUF7YAmL5MODIyFHjB0sMB%2BizB1A8pYg6jgC3SPJGUpcoZ9rI2mMNPyHrla8tItlqdeYTfm7V%2FwzkQSWifnZFteb%2FHtJnR7KiKzBFtqJjEnFjTU8aq7b8gMezLp%2FLgOzgIHClBSv3q7i9EL26l2I4TMIBwdW1gHAAPjeFYJ4UFLW353TQY1YyL12zTkfyF%2B7sVB3aSh7yRI57RgpI74QzeqJc%2FF0srqKpGg2nBfahr5wF8C2PgGHSX%2ByU3vw5OsSMHysMQ9JdClW3tscmO8AEq1fgQnNHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=82588331127&catId=50002214
351,달콤한 꿀 고구마 3kg 특크기,"12,900원","1,469",https://cr.shopping.naver.com/adcr.nhn?x=YHYOVakSKiVz9Xw0en6OrP%2F%2F%2Fw%3D%3DsVz7YUyEuZqIbhV0esnOYIZURMUxD94Lkx6KksJ%2FLvcBVcWKdXUnFrQ%2B8ykSAd8keZw2DxUitft5DhowiA4jzKnGVchjucIxDTm0MZWHv%2FIj2n2byswqHzINvnJhkaAUYiN9oQfHGY96P2TqKld9ixQRcFh1hqVew80UQgvrzxePhCp9eqvUPsxkNlGcJUiVxpWaR4lN%2FqpxqIOVFAvh4G48d%2BY%2F%2B7M5voCgLo0afvLICB3OYDhMu6QqcDSzZajyKEFGsnsux6yXTLHxpE%2BnxG%2FhqGEci%2Fof5c0jwN79RVRlNzy%2BRMnfXt5YXJrPq0kiJgGwmPNX%2Fe%2BXkuZ30duRQYj%2FN1gL%2FBgCKENDMCz1nm%2F3z0ijgnHqNvkuBrJDHwV4c%2B%2BkTKsRW8NwIX3nVcUrySiLdBg7TR4bT%2FEVyBJ9T%2FLF07pPd2s44iIxRURV4Xly%2BEqDiPlXQi3pHud6o466Ifc2KEJwvbGAp8RrdbEKKhfFlFQv3PQNsux%2Ford0MvDJqnYyeEgkImOZ%2BP8nibjD4N9uAf12b5EeWm6V3PMTgD%2BZYhMWRFMTmfMT17idCe%2BSUL5qwZAI8NXe2w45Ja45L8ZmkYoXU3YU28syrIbiAlQY1jmKVKCr8vV23MkVHHcj6hWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=16841849805&catId=50002214
352,[자연맛남] 22년 첫수확 해남 첫사랑 꿀고구마 5kg (왕특/300-550g),"10,925원","1,463",https://cr.shopping.naver.com/adcr.nhn?x=FksW%2B7Yhr%2BJAeqrabCGkWP%2F%2F%2Fw%3D%3Dsl6F0W%2F8CKRZyTESKIAzAek6erAzmqNllOjyedExi1a1VcWKdXUnFrQ%2B8ykSAd8ke5HqqaLvRzL66%2B9y0e5EEA3GVchjucIxDTm0MZWHv%2FIj2n2byswqHzINvnJhkaAUYIZ1rSXMUGtPEp%2FvmsH21X6FpjOP1QzBxLkK%2BJBolcpjhu7ZZSjxs1o5HeAdVa6ScuNNrqHK%2FrISoqbYoWfqOaT0Ms2NZF3UzORkos6ZQZo3ANTIMCmg%2Bt%2B2t2aLbPqM79KycHzgpXzwI1NGwPOSRS8itDi1dHDHuIIFccWsWcaQEbqQADPBlRSIZQpoHkOyzNUIgUK1CcjCgYpn4MoRZXsygf5dE%2BV0j3WToJEaAcId9taZHQlL9wz3Z2EaXOYLCy%2F6MHZ6u%2F5n6uuzlUc6JNEuUiTS4CHUtVxQrWeRhExg5lXqy%2F%2BqahfoLhBQyeF83BdZD5XXo9pDW4QJb%2BGETtCY6CMOHAfSCG6yCIwZjzXKAaNNYxWPaucWyQlMFTzn%2BzfNVo1KcSVSazeZg7M%2BAaaHcacxLqfAwjeN8NCoCU2lpjd3luVxtEgxGWGK3MeTqoYotha97QzzgwTY7G9vFdzXPl8tic%2F8dJMHUI0bgz3iGYxWWH1JgoL1kciIrJPazlHB0REpLxtamh3EaJHGd2aZOM4GqTN4um3w8Pqb%2Ba4RPDnVWgk7nNLTHADE%2BhzV0fAl5dudTqZlos35c9ihFnBNofRFTqZhRD7GxaaxIGfetk808xos5rxpwMx32knpw5Hv1T%2FoDPeAT2ZD%2BWCfnsQ%3D%3D&nvMid=28333949709&catId=50002214
353,[산지장터 고구마]22년 햇 고창 김민상님의 꿀고구마 5kg 특상 x 2박스(개당 100~300g내외),"40,460원","1,455",https://cr.shopping.naver.com/adcr.nhn?x=ALBycwUrCMujQZ17j82wTv%2F%2F%2Fw%3D%3Dso09ifsO1RDbgfX4zdneDbJRI%2FGksoNF1VG%2FYY8jc7iGL00Wmf%2Bc%2FkOFzXHXxNt3Or3UuGdzC3lQMBPWhpe3CV9fMm0Gl%2BCIiNrhGlyye8H7gIvdBMTmXHLKo%2BImkpjUsCV3%2B%2BQcREyk%2FUz9gWoGgk8P2pc8qFrseSosrjoTlWcDeT3xIJg6dNAR33%2BAEJ24HkEoteLb0J4XA%2Bl3KC4WYKpB%2BUrvP3z0mAqVN3dOMoKXJQL6Nm5slcWZj%2FRSSTT%2BBG8AyMpaYu4Ito1iPBdNTHPnMCgiCwRQ7SztIjqFFXBQyveTHoSvvsqu9WhndAFp5IfqmyOFK1eL7gTVzCluDiwpjLVtglNXdnTeSZ%2BF00OO54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyDKh97M9CGwC7XAFbj0ti%2FpDPRP2O9Rpw9VSWOQLG126mSCJVA5iDw%2Fewge6rONGGwx331Fc4%2FLnJG22QqHWs6sVlyFDCq%2BZVFE5vJHx3cUBAAWDdlDVsb4eAk94tqDKfiNaDu23OSw1DjYiteQnv1kQFGy%2BuDL2mUk0MwR5%2BqGI5mFKWL%2B8JVSyuj8ewPLhJj%2BjezAAF0uiFMKjZG7ba8a8LX0fgX07xkfqMMqio2r9nhbNZTnJhzoXmsk19pgF6waqwjZEnIMj8EYXQgL4PqZKDmRzx2%2BYvk4k0Tf68Fc%2F05%2FiL3MWsFcTbnjz%2FZLXrYRWS1xHZFTyDy7ezdJYJd0l9y9p%2FRTxe71F%2BZ6I3oPfqp6S%2FYwTa41ztTsO9D%2FgOx0cjwVm1BUYVknE7IEMpz4%3D&nvMid=28306186269&catId=50002214
354,맛젤 호박고구마 10kg (한입) 금방 익는 간식용,"17,250원","1,447",https://cr.shopping.naver.com/adcr.nhn?x=Z63fFApWH%2Bkm0t%2BB3Rikk%2F%2F%2F%2Fw%3D%3DsIBo2Gf1dzbMlNEcoefF0k4o2ioAg8Dy%2FnfrLtmDJHoWL00Wmf%2Bc%2FkOFzXHXxNt3OeoFsVRK9PtmgQwc5ICxmstfMm0Gl%2BCIiNrhGlyye8H7gIvdBMTmXHLKo%2BImkpjUsCfhw4bYr6DeLxlgVHfNnKxwjWpYvNgLjiG0HhNz8r7ZTHG9e0sA%2FeBePoi%2BFlBkWgwUqMVXes84r51yPNjqiOu8qUP4ELLl%2B7ouBdW%2BdmrKnn1HKLM4J%2FCr3enk9pgc9s1nua%2Bd3ff14%2FXRqhyekbADOZERrVGzA%2F1qucmllTDZ9taZHQlL9wz3Z2EaXOYLCy%2F6MHZ6u%2F5n6uuzlUc6JNEuUiTS4CHUtVxQrWeRhExg7wnQazU%2B3IqQ3jEOZaChYusghdkp4E2BMkUboVhNPCJkgiVQOYg8P3sIHuqzjRhsHIkwlZpzFuTTcGDSEgcxMRFadIoK8rzHqu58MsZGpJ0EVYSFH56pIoc%2FBByRSP8gJZYcXEdm5pcVs0j3Z7i85dy0%2FdMp4ThQJjSOEDD98%2FxN9qn5glrWHnOjF1j19%2FHoIGVK5yE3Sw94yt9nl6wy4bhhoJXnou8YhFxLXi%2FMU37EKHCxBhmtMLJXh3NqRZK1l6w%2FAPlFuwB5I4RH7s8pVpTf46uBA4QjXUeU95a2EM9dUpF7z8QhS%2FTv6G3BE5FQNUJgJp6CUXauCvW7Y5AjN&nvMid=35856396164&catId=50002214
355,싱싱한 꿀고구마 한입 2kg 꿀밤,"5,900원","1,432",https://cr.shopping.naver.com/adcr.nhn?x=AIEFCxf8P%2FKWIpIzDFhsSf%2F%2F%2Fw%3D%3DszcFuiWE2ZIn2zPfUvHJnLOmdcflxcmS%2BUesfmBmsAfTrmbZKMw7CgD%2FASNNyGHGfVXU737MnF%2FWK6wZTlD5FVoMUl17HvoI3oiy07dwpg3FyACyrGDhJrxVFGpBj26BI%2BXwHyFr%2FyMMtneKFre3wiKEcrHVc0GMch2BRVzfypoLq59XD3euJgYuhkk7xmTcXdf2mE52YIgexyfKFgdF6xcOxhqdHt6ZqaJ0IQYQLBFC6a7kxg1%2FzZp0P5g2KugzjK8eQJiCWOR8QzwgDEZENAKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJbMGKlrQgPD2FHjNUUbFWwkp0AXAHWbZfEJVU2cT9X4wKtaIH6mptnUib55BeYssMr%2FGY%2BTPWD4%2B4nmYj%2B0X6QRPSTKfTpjhmpwRSlUVfJ8Q0lTsqZH1WqiPwP8jk4D3ux9VLy64Soti%2FwBf0nKt4dXY%2BqnQgDu0084P9l6KCBzr1Pcs2SIOVKr0SF3qXWiETYMQfh2JRxcBjzvRSlTJ12mU3N0kWCShHUw4vdlvoRYVp3jP0rydk1ZT%2BUiQaX6UPB8RV351CnWAK4aiga77Of1aFndIwdNwuWmKtx1HNSCrUkiyUGZ3FpPHvE7X48%2Bhb&nvMid=35915428895&catId=50002214
356,연동마을 달달하고 고소한 삼기 꿀고구마 10kg(특상중),"28,900원","1,427",https://cr.shopping.naver.com/adcr.nhn?x=ZYld4Rw3uaqmea5RCJLoE%2F%2F%2F%2Fw%3D%3DsUzM29b8IdPowunDxEvBu3tKLfmnsUvGVAe%2BJtVtjzYZVcWKdXUnFrQ%2B8ykSAd8keJ9x6EKDpTVNl0Q2h6%2FEUWXGVchjucIxDTm0MZWHv%2FIj2n2byswqHzINvnJhkaAUYVxsxhhEnntPqo1FWAktonzYQCqKYyHOlJleNSXKaCHXgRW23Ap24ECMNIFwuDVz9ehtoyargXbEY7bEJOQkrlhEqYnhurZZ8Vf%2Bvf69Dpl7cIIvXpiWdtdFMNC6Nf4jranNoyuqmYg7A24FvOCX0Idx4nrOhMANWXI6KlZpyjUAKYy1bYJTV3Z03kmfhdNDjueCfFDuywxl3T1PQ6PKMjF5qtMG%2FJ0PUtQjclakIAMhfbMnOtovMzPNuvuaw8Mq8hqQvwmR%2FqlT0jQuNbOPrwooB2ye5bTKMnmUaTzEa4rqmDHJQoAx9SDK1%2FVd1F4vsUT6dqwwNxrdPrkk04TYYJAsbmC51RWsy2btjk8G4bpXt21U7XO%2BLv0OQBcpg5dfUQp%2BQ0n%2FVjLipOodU8i6tlbvmSR%2Bvzcbk5gDjwziY8S8GqsI2RJyDI%2FBGF0IC%2BD6mXOfEMQdlHO0FvLJh1Yb1TaOuBZD%2FQkGyMe53inOjnLVsn3wF1F9R3oGqEMiOR10pBGv274aDZWOiX1TS0eXVzys6K3CElP0O8pv3V4nwbRoOEsHC78VBLnFZh%2FnDobeN&nvMid=35714779148&catId=50002214
357,해남 꿀고구마 베니하루카 3kg/5kg (세척/비세척 택),"6,900원","1,426",https://cr.shopping.naver.com/adcr.nhn?x=JxT6yvCUv0Ca%2FYInCg07QP%2F%2F%2Fw%3D%3DshxWNFlhfQ0UkMPod09EjgAOB9rtD0gqZxSxDVPI0hP%2BL00Wmf%2Bc%2FkOFzXHXxNt3Oo2Qs5uPUpNeyDG%2FxFMrqwdfMm0Gl%2BCIiNrhGlyye8H7gIvdBMTmXHLKo%2BImkpjUsCV3%2B%2BQcREyk%2FUz9gWoGgk0S%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOfyJmRjUjC7bU5AEqny78c321pkdCUv3DPdnYRpc5gsLL%2Fowdnq7%2Fmfq67OVRzok0S5SJNLgIdS1XFCtZ5GETGNgEfdXWY6%2B2hxsM%2BbZyqHTLTaXDmRIcnjnVHg%2BNE8YTCrWiB%2BpqbZ1Im%2BeQXmLLDPsh82CIipIcLeq9URJurn4qrh11t6Gwif1RcR%2Byd7lcu9tferIPsUL%2FE2ZoKhJ1EWkk%2BsU48p2kwVlC28s7lK0G3M15rvRKeTx1wr%2BnacFj%2FTIlJ84NdIZ2k8SHD2ddl%2BaZUa5gf1fl3tn2Uc87bwt4dfxprEEfIvbzH1ZzfnNbnGI%2B3Hoi0EALkixJtVcft1yM8w5hVEsBG5bctgGvei7QwCxQ%2Bvm%2F%2BvemhMWKYE6MG85Fu4r4%2BzfrpGXKDThuWvOnrjhZamMRlt8bZs%2B%2BsbENUJgJp6CUXauCvW7Y5AjN&nvMid=80859311789&catId=50002214
358,파근한 꿀고구마 한입 5kg 아기간식,"11,900원","1,410",https://cr.shopping.naver.com/adcr.nhn?x=6F8yYx76V7j4w%2B4ZUKnfxf%2F%2F%2Fw%3D%3DsdY5jXTH%2BZM0gN7v0imxbq%2BE%2Fj55k1dvD28e0hUovGIHrmbZKMw7CgD%2FASNNyGHGfsbciryklkfZqTo7MiWrsGIMUl17HvoI3oiy07dwpg3FyACyrGDhJrxVFGpBj26BI%2BXwHyFr%2FyMMtneKFre3wiKEcrHVc0GMch2BRVzfypoLS3l68Up0J9sYt%2ByEpaziFw%2BoPwZukMwLWxtjrhDie68OxhqdHt6ZqaJ0IQYQLBFC6a7kxg1%2FzZp0P5g2KugzjK8eQJiCWOR8QzwgDEZENAKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJTGIInVFSm6ixayyx45%2B%2FJJOABsTqiQ1%2B7RGQKw5iv4wKtaIH6mptnUib55BeYssM%2Fx8PH9ZMfRITa66MlwUz14Re7uHgyNF3WXsM9BHB6lqcHra2fBWHgQRYhS0vVN3sx9VLy64Soti%2FwBf0nKt4dZUos113NPA58%2BU7bbYOaEIJEGO8QuyA1f3JioAkc6zRd%2F7MO4KX%2BBos4Wvf40OU2TYhYCKekPCDvbTMF%2FwJQpcKXmd77uZ6ts4guGI2N8zqjNFbPDGCdaJXlwPiyCb9L04vHBff79dTsujQYJJNq0iCqA6%2BrrPkSkQjk3bFq%2FUy&nvMid=35915357987&catId=50002214
359,실속있는 꿀고구마 못난이 (랜덤) 5kg,"8,900원","1,408",https://cr.shopping.naver.com/adcr.nhn?x=bCQvGLrzXtxNdYB1q5mFpf%2F%2F%2Fw%3D%3DsGCQtH9vMw84hcpURNdco9kbZlkBKDtNRy1wutnni6MGL00Wmf%2Bc%2FkOFzXHXxNt3O3lnrOl%2Fly5yGOoAocvLVOdfMm0Gl%2BCIiNrhGlyye8H7gIvdBMTmXHLKo%2BImkpjUsCV3%2B%2BQcREyk%2FUz9gWoGgkyK8Z%2BZIVL0dkI7uMY7ppHEu0MCTHlZ7k3lqyFZd52uArISZ4aswsxONmRJAlMMWysNWio%2BYMAhTUisr%2FiWVgOfWGw2yKT4GaivhT5qiVUKObdEdVgTcnu9q%2BUqChmXVBDS2wFGfTr0Bn9p7fen%2B7RrBz7%2BORHa%2BX777%2F5U82WuFPW%2FWhsws%2BmqKZySCwtxb%2FxzhyPA9kXBInM%2BrmSEj%2FuN%2FlLnJwMa7Bt8R2%2FUDqQrCnNOKH58skPivJcS0df2xP7Sl875Br4d6ZFAqoQj9Ygqf6cjm934ZyizvE9uqSpX7idR78e%2FuMhKHwIx84FN12aYjXq%2FNYtdikhAK2lUCSqK8b6g1WMG3O%2BtuuVubvRebKnDAA2euT8mf5NmKxkEnwNHQiSsGN6Bts%2BfbyoMVRz8K5xVF2GuzeUc6pZE7laaGxVDafnmmtrcZGk%2FuwQbeTbIL%2BFr0c9xbgAJS7dvA7XFoaKZHilHbuauHUigNM5KA&nvMid=35915397025&catId=50002214
360,실속형 꿀고구마 못난이 (랜덤) 10kg,"13,900원","1,405",https://cr.shopping.naver.com/adcr.nhn?x=7cZe5w3fZuv0E6CG%2BH0JW%2F%2F%2F%2Fw%3D%3DsSjfOd5j%2FyZeSAUy7FkAKCk1Vbzts2Qba%2BUGepq%2FcuoTrmbZKMw7CgD%2FASNNyGHGfK7LAX7NR7KUJnZbM3Wwn3ZxurTmMmo2h91d7XKNdAalIkuiv4eoY1EhwXNGhkbqC%2B%2F8JoU5Ffx82JefcnENCEqEcrHVc0GMch2BRVzfypoKikjGOUVMEBYprWs3Sa3ZTyCjwmVEPXN5oWMuFFUL7B8OxhqdHt6ZqaJ0IQYQLBFC6a7kxg1%2FzZp0P5g2KugzjK8eQJiCWOR8QzwgDEZENAKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJZpHS21TADNvLEqDkuk3TYBmRdW9Mey%2FIfvDxb61IhLMKtaIH6mptnUib55BeYssMd54UtBt0grByNa%2BB7UztWklC%2BKeHxPkEqVvHspGs9jINLHA%2FCcPtAK8FC26LXycPBH15Re8efWZDLYwizNLGhJCySMbhyBMy85zKhiFKw3VMvbsVkByCmxTxt%2F0jkZFL5jJ7K7fvk9iloWLxwunuRDYhYCKekPCDvbTMF%2FwJQpeFfgdu8PtlQria07hPpUkcXQHPv4kTXyj9b6aAptHlVAHJqpyG79mx77rLWkckMksOEsHC78VBLnFZh%2FnDobeN&nvMid=35915134741&catId=50002214
361,호박고구마 특(300-400g) 5kg /2개 구매시 11kg발송,"15,580원","1,405",https://cr.shopping.naver.com/adcr.nhn?x=%2Fa9dnv8ITqdXe%2F1A7I5Ku%2F%2F%2F%2Fw%3D%3DsXnyplHlMy5LPmmvEMEtt6jCWsILRHJk2XXaHAqF3bzbrmbZKMw7CgD%2FASNNyGHGfjKAs6%2BITIPY08PQpuIP8E5xurTmMmo2h91d7XKNdAalIkuiv4eoY1EhwXNGhkbqCOj1QA9R%2FJ9zgbgQAODKXmKTpxbfoHADdec3ikk1uWQJ0tcNCFPkWS7FzyCZSjkIJd0K00j%2FV7jcZZU3H0DFeurp58bXuNRI5kzWqvyN4jk4yoUZqtECfawESP%2BF2hrT4pOr9sPYwajBkeE07IGGkJ5SCPsmGKllbt0kl8XIxCXSi%2BqtQuDuBPEjDdu7K8JkahqQvwmR%2FqlT0jQuNbOPrwvUMmNNqjglWIaTSrIKQTm3fX7ZNSRhHiEYiw7m1e%2Bdll4C2ngIywbIwEUApzoI78D0J9DUqqhitP7TvNIXydzcbbmJQoZWdDyoKIcAB1ImhKl5mVmgJzv05cm1IMY6tpGsBQZ%2Fzx2914Gift3mBjHs5em5Y9ytTvyTfOUw1gCNWwn6vgtfINBfz6WutWObN2MvTtug4vCjEvohqOyQz59kRLl2nSipf9lbb0cTO0cJp6Ok02%2BqQKjbA4mT7c7mEr8cgIRCk8vtGb7Z%2FKGMSEdE%3D&nvMid=35349246022&catId=50002214
362,인기좋은 꿀고구마 특상 10kg 제철간식,"27,900원","1,405",https://cr.shopping.naver.com/adcr.nhn?x=LmYUCf3J3j8QLRPE5RaH5f%2F%2F%2Fw%3D%3DsNvKlP9io2pnNt%2BqbNw52uSpKJQuaIxqtKQOA73ssNpbrmbZKMw7CgD%2FASNNyGHGfiMPKLr0ddrTzjcNdkwsuG5xurTmMmo2h91d7XKNdAalIkuiv4eoY1EhwXNGhkbqC%2B%2F8JoU5Ffx82JefcnENCEqEcrHVc0GMch2BRVzfypoKikjGOUVMEBYprWs3Sa3ZTOG84OHqRmowS8NZhtRt%2FiMOxhqdHt6ZqaJ0IQYQLBFC6a7kxg1%2FzZp0P5g2KugzjK8eQJiCWOR8QzwgDEZENAKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJaza1K%2FNx8%2F7Pfe0FeBvN2A2%2FO3Jtblpm0Q5bOTw160AKtaIH6mptnUib55BeYssMKc21vIKq%2BHeQFnrMkovZPZL9mD5%2BSeM0mpFWNttuOlD0HBfT7A9N6UxUOCrIhtwPGgc0BpEwYxpIZ9Aq6ZPYTQiVlPLuqc%2B1lKamJlQ9dXZdAUD5dy%2BT%2BK68%2BVbywaN29Of8SB7Ktfcrt%2FJXiNOHGCBE9aX1vhOthGSE3ekCEG4aIbT4wPT2RVq4kndhIVrUuZ5W0uOBdr48OnvpbsJNGo7Hsx2FzESnjMYflD5c1YjNjqh%2FZemCCOboDhnweAmG&nvMid=35915132890&catId=50002214
363,부드러운 꿀고구마 한입 10kg 꼬마,"18,900원","1,404",https://cr.shopping.naver.com/adcr.nhn?x=%2FvLhcHLvMxA5693BUVmZp%2F%2F%2F%2Fw%3D%3DsDdT3nnoTwOUOw5E1TTeWAV9Icqv58hl%2BqLw0RFjf53SL00Wmf%2Bc%2FkOFzXHXxNt3OWA4KPlRC2RJzQe2YwKxLt%2F9ob2qHybJ7LWrxys6wqZW27qwsQnTq2q%2BfhoximrN3XiWKaTVoAXf%2BPZpjFHMxGyK8Z%2BZIVL0dkI7uMY7ppHFaObOao0pTv%2FAgsjhKDRYrQbmHul%2FVlz4PC6KYYYAF4MNWio%2BYMAhTUisr%2FiWVgOfWGw2yKT4GaivhT5qiVUKObdEdVgTcnu9q%2BUqChmXVBDS2wFGfTr0Bn9p7fen%2B7RrBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDQf9hJAbi5VggO1PTyDt4PF%2FlLnJwMa7Bt8R2%2FUDqQrCj4l0WT6coPvhWFrop0RrCyMQDo5bvJTrliSggmV9iz%2FAS%2BvSZvtviV7OyJGpk678yAgp3wwst8f3Awz6HyWiUpVzrTtWnfvo4KsDzaD4N%2BU09HUELdPzkw7YLezDE7h0Ph2C384dFqIKxVxlJBosWKOuBZD%2FQkGyMe53inOjnLW1TGQn4qsgEeAQ5%2BZiD%2FQ0wcKn5yg5rcmhTYW29P%2FUfzWOYpUoKvy9XbcyRUcdyPqFbDf4gHI5rSMJU1BWcIOg&nvMid=35915100607&catId=50002214
